ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3,ax4,ay4,az4,gx4,gy4,gz4,ax5,ay5,az5,gx5,gy5,gz5,ax6,ay6,az6,gx6,gy6,gz6,ax7,ay7,az7,gx7,gy7,gz7,ax8,ay8,az8,gx8,gy8,gz8,ax9,ay9,az9,gx9,gy9,gz9,ax10,ay10,az10,gx10,gy10,gz10,ax11,ay11,az11,gx11,gy11,gz11,ax12,ay12,az12,gx12,gy12,gz12,ax13,ay13,az13,gx13,gy13,gz13,ax14,ay14,az14,gx14,gy14,gz14,label
-0.15,0.24,0.35,-78.75,49.13,5.5,-0.71,-0.41,0.7,-93.94,42.19,14.44,-0.6,-2.35,0.36,-86.19,34.38,19.81,-0.18,-0.72,0.15,-67.62,28.25,29.06,-0.12,-0.1,0.77,-62.81,20.88,37.38,-0.5,-0.15,1.45,-67.69,4.81,47.0,0.1,-1.65,1.38,-78.87,-9.88,41.19,0.59,-2.26,1.14,-76.25,-20.12,29.69,0.5,-1.0,1.61,-58.87,-23.12,31.62,0.42,-1.68,1.19,-60.25,-23.56,46.75,-0.44,-1.15,0.66,-80.0,-34.44,75.75,-0.34,0.49,-0.02,-66.12,-41.5,97.69,-0.3,1.81,-1.97,-112.37,-31.37,75.31,-1.57,2.71,-2.28,-89.75,-6.69,61.13,-1.1,2.43,-2.27,-95.0,-23.81,66.19,noInteraction
-0.71,-0.41,0.7,-93.94,42.19,14.44,-0.6,-2.35,0.36,-86.19,34.38,19.81,-0.18,-0.72,0.15,-67.62,28.25,29.06,-0.12,-0.1,0.77,-62.81,20.88,37.38,-0.5,-0.15,1.45,-67.69,4.81,47.0,0.1,-1.65,1.38,-78.87,-9.88,41.19,0.59,-2.26,1.14,-76.25,-20.12,29.69,0.5,-1.0,1.61,-58.87,-23.12,31.62,0.42,-1.68,1.19,-60.25,-23.56,46.75,-0.44,-1.15,0.66,-80.0,-34.44,75.75,-0.34,0.49,-0.02,-66.12,-41.5,97.69,-0.3,1.81,-1.97,-112.37,-31.37,75.31,-1.57,2.71,-2.28,-89.75,-6.69,61.13,-1.1,2.43,-2.27,-95.0,-23.81,66.19,-1.87,1.84,-2.25,-110.94,-28.12,79.31,noInteraction
-0.6,-2.35,0.36,-86.19,34.38,19.81,-0.18,-0.72,0.15,-67.62,28.25,29.06,-0.12,-0.1,0.77,-62.81,20.88,37.38,-0.5,-0.15,1.45,-67.69,4.81,47.0,0.1,-1.65,1.38,-78.87,-9.88,41.19,0.59,-2.26,1.14,-76.25,-20.12,29.69,0.5,-1.0,1.61,-58.87,-23.12,31.62,0.42,-1.68,1.19,-60.25,-23.56,46.75,-0.44,-1.15,0.66,-80.0,-34.44,75.75,-0.34,0.49,-0.02,-66.12,-41.5,97.69,-0.3,1.81,-1.97,-112.37,-31.37,75.31,-1.57,2.71,-2.28,-89.75,-6.69,61.13,-1.1,2.43,-2.27,-95.0,-23.81,66.19,-1.87,1.84,-2.25,-110.94,-28.12,79.31,-1.04,0.74,-2.32,-117.75,-32.69,98.06,noInteraction
-0.18,-0.72,0.15,-67.62,28.25,29.06,-0.12,-0.1,0.77,-62.81,20.88,37.38,-0.5,-0.15,1.45,-67.69,4.81,47.0,0.1,-1.65,1.38,-78.87,-9.88,41.19,0.59,-2.26,1.14,-76.25,-20.12,29.69,0.5,-1.0,1.61,-58.87,-23.12,31.62,0.42,-1.68,1.19,-60.25,-23.56,46.75,-0.44,-1.15,0.66,-80.0,-34.44,75.75,-0.34,0.49,-0.02,-66.12,-41.5,97.69,-0.3,1.81,-1.97,-112.37,-31.37,75.31,-1.57,2.71,-2.28,-89.75,-6.69,61.13,-1.1,2.43,-2.27,-95.0,-23.81,66.19,-1.87,1.84,-2.25,-110.94,-28.12,79.31,-1.04,0.74,-2.32,-117.75,-32.69,98.06,-0.63,0.9,-1.54,-110.12,-11.63,82.37,noInteraction
-0.12,-0.1,0.77,-62.81,20.88,37.38,-0.5,-0.15,1.45,-67.69,4.81,47.0,0.1,-1.65,1.38,-78.87,-9.88,41.19,0.59,-2.26,1.14,-76.25,-20.12,29.69,0.5,-1.0,1.61,-58.87,-23.12,31.62,0.42,-1.68,1.19,-60.25,-23.56,46.75,-0.44,-1.15,0.66,-80.0,-34.44,75.75,-0.34,0.49,-0.02,-66.12,-41.5,97.69,-0.3,1.81,-1.97,-112.37,-31.37,75.31,-1.57,2.71,-2.28,-89.75,-6.69,61.13,-1.1,2.43,-2.27,-95.0,-23.81,66.19,-1.87,1.84,-2.25,-110.94,-28.12,79.31,-1.04,0.74,-2.32,-117.75,-32.69,98.06,-0.63,0.9,-1.54,-110.12,-11.63,82.37,-0.12,-1.6,-0.84,-105.37,4.62,83.0,noInteraction
-0.5,-0.15,1.45,-67.69,4.81,47.0,0.1,-1.65,1.38,-78.87,-9.88,41.19,0.59,-2.26,1.14,-76.25,-20.12,29.69,0.5,-1.0,1.61,-58.87,-23.12,31.62,0.42,-1.68,1.19,-60.25,-23.56,46.75,-0.44,-1.15,0.66,-80.0,-34.44,75.75,-0.34,0.49,-0.02,-66.12,-41.5,97.69,-0.3,1.81,-1.97,-112.37,-31.37,75.31,-1.57,2.71,-2.28,-89.75,-6.69,61.13,-1.1,2.43,-2.27,-95.0,-23.81,66.19,-1.87,1.84,-2.25,-110.94,-28.12,79.31,-1.04,0.74,-2.32,-117.75,-32.69,98.06,-0.63,0.9,-1.54,-110.12,-11.63,82.37,-0.12,-1.6,-0.84,-105.37,4.62,83.0,-1.34,-0.49,0.07,-113.44,32.94,69.12,noInteraction
0.1,-1.65,1.38,-78.87,-9.88,41.19,0.59,-2.26,1.14,-76.25,-20.12,29.69,0.5,-1.0,1.61,-58.87,-23.12,31.62,0.42,-1.68,1.19,-60.25,-23.56,46.75,-0.44,-1.15,0.66,-80.0,-34.44,75.75,-0.34,0.49,-0.02,-66.12,-41.5,97.69,-0.3,1.81,-1.97,-112.37,-31.37,75.31,-1.57,2.71,-2.28,-89.75,-6.69,61.13,-1.1,2.43,-2.27,-95.0,-23.81,66.19,-1.87,1.84,-2.25,-110.94,-28.12,79.31,-1.04,0.74,-2.32,-117.75,-32.69,98.06,-0.63,0.9,-1.54,-110.12,-11.63,82.37,-0.12,-1.6,-0.84,-105.37,4.62,83.0,-1.34,-0.49,0.07,-113.44,32.94,69.12,-0.2,-1.25,1.14,-92.19,1.12,83.56,noInteraction
0.59,-2.26,1.14,-76.25,-20.12,29.69,0.5,-1.0,1.61,-58.87,-23.12,31.62,0.42,-1.68,1.19,-60.25,-23.56,46.75,-0.44,-1.15,0.66,-80.0,-34.44,75.75,-0.34,0.49,-0.02,-66.12,-41.5,97.69,-0.3,1.81,-1.97,-112.37,-31.37,75.31,-1.57,2.71,-2.28,-89.75,-6.69,61.13,-1.1,2.43,-2.27,-95.0,-23.81,66.19,-1.87,1.84,-2.25,-110.94,-28.12,79.31,-1.04,0.74,-2.32,-117.75,-32.69,98.06,-0.63,0.9,-1.54,-110.12,-11.63,82.37,-0.12,-1.6,-0.84,-105.37,4.62,83.0,-1.34,-0.49,0.07,-113.44,32.94,69.12,-0.2,-1.25,1.14,-92.19,1.12,83.56,0.27,-0.74,2.31,-24.19,-57.19,100.12,noInteraction
0.5,-1.0,1.61,-58.87,-23.12,31.62,0.42,-1.68,1.19,-60.25,-23.56,46.75,-0.44,-1.15,0.66,-80.0,-34.44,75.75,-0.34,0.49,-0.02,-66.12,-41.5,97.69,-0.3,1.81,-1.97,-112.37,-31.37,75.31,-1.57,2.71,-2.28,-89.75,-6.69,61.13,-1.1,2.43,-2.27,-95.0,-23.81,66.19,-1.87,1.84,-2.25,-110.94,-28.12,79.31,-1.04,0.74,-2.32,-117.75,-32.69,98.06,-0.63,0.9,-1.54,-110.12,-11.63,82.37,-0.12,-1.6,-0.84,-105.37,4.62,83.0,-1.34,-0.49,0.07,-113.44,32.94,69.12,-0.2,-1.25,1.14,-92.19,1.12,83.56,0.27,-0.74,2.31,-24.19,-57.19,100.12,-0.77,1.61,2.28,-67.31,-105.75,120.19,noInteraction
0.42,-1.68,1.19,-60.25,-23.56,46.75,-0.44,-1.15,0.66,-80.0,-34.44,75.75,-0.34,0.49,-0.02,-66.12,-41.5,97.69,-0.3,1.81,-1.97,-112.37,-31.37,75.31,-1.57,2.71,-2.28,-89.75,-6.69,61.13,-1.1,2.43,-2.27,-95.0,-23.81,66.19,-1.87,1.84,-2.25,-110.94,-28.12,79.31,-1.04,0.74,-2.32,-117.75,-32.69,98.06,-0.63,0.9,-1.54,-110.12,-11.63,82.37,-0.12,-1.6,-0.84,-105.37,4.62,83.0,-1.34,-0.49,0.07,-113.44,32.94,69.12,-0.2,-1.25,1.14,-92.19,1.12,83.56,0.27,-0.74,2.31,-24.19,-57.19,100.12,-0.77,1.61,2.28,-67.31,-105.75,120.19,-1.34,1.7,0.45,-42.62,-171.69,133.87,noInteraction
-0.44,-1.15,0.66,-80.0,-34.44,75.75,-0.34,0.49,-0.02,-66.12,-41.5,97.69,-0.3,1.81,-1.97,-112.37,-31.37,75.31,-1.57,2.71,-2.28,-89.75,-6.69,61.13,-1.1,2.43,-2.27,-95.0,-23.81,66.19,-1.87,1.84,-2.25,-110.94,-28.12,79.31,-1.04,0.74,-2.32,-117.75,-32.69,98.06,-0.63,0.9,-1.54,-110.12,-11.63,82.37,-0.12,-1.6,-0.84,-105.37,4.62,83.0,-1.34,-0.49,0.07,-113.44,32.94,69.12,-0.2,-1.25,1.14,-92.19,1.12,83.56,0.27,-0.74,2.31,-24.19,-57.19,100.12,-0.77,1.61,2.28,-67.31,-105.75,120.19,-1.34,1.7,0.45,-42.62,-171.69,133.87,-3.31,2.86,-1.34,-93.37,-181.19,101.12,noInteraction
-0.34,0.49,-0.02,-66.12,-41.5,97.69,-0.3,1.81,-1.97,-112.37,-31.37,75.31,-1.57,2.71,-2.28,-89.75,-6.69,61.13,-1.1,2.43,-2.27,-95.0,-23.81,66.19,-1.87,1.84,-2.25,-110.94,-28.12,79.31,-1.04,0.74,-2.32,-117.75,-32.69,98.06,-0.63,0.9,-1.54,-110.12,-11.63,82.37,-0.12,-1.6,-0.84,-105.37,4.62,83.0,-1.34,-0.49,0.07,-113.44,32.94,69.12,-0.2,-1.25,1.14,-92.19,1.12,83.56,0.27,-0.74,2.31,-24.19,-57.19,100.12,-0.77,1.61,2.28,-67.31,-105.75,120.19,-1.34,1.7,0.45,-42.62,-171.69,133.87,-3.31,2.86,-1.34,-93.37,-181.19,101.12,-0.78,0.58,-2.84,-38.31,-99.06,30.44,noInteraction
-0.3,1.81,-1.97,-112.37,-31.37,75.31,-1.57,2.71,-2.28,-89.75,-6.69,61.13,-1.1,2.43,-2.27,-95.0,-23.81,66.19,-1.87,1.84,-2.25,-110.94,-28.12,79.31,-1.04,0.74,-2.32,-117.75,-32.69,98.06,-0.63,0.9,-1.54,-110.12,-11.63,82.37,-0.12,-1.6,-0.84,-105.37,4.62,83.0,-1.34,-0.49,0.07,-113.44,32.94,69.12,-0.2,-1.25,1.14,-92.19,1.12,83.56,0.27,-0.74,2.31,-24.19,-57.19,100.12,-0.77,1.61,2.28,-67.31,-105.75,120.19,-1.34,1.7,0.45,-42.62,-171.69,133.87,-3.31,2.86,-1.34,-93.37,-181.19,101.12,-0.78,0.58,-2.84,-38.31,-99.06,30.44,-0.21,1.55,-3.2,-23.0,-53.38,12.31,noInteraction
-1.57,2.71,-2.28,-89.75,-6.69,61.13,-1.1,2.43,-2.27,-95.0,-23.81,66.19,-1.87,1.84,-2.25,-110.94,-28.12,79.31,-1.04,0.74,-2.32,-117.75,-32.69,98.06,-0.63,0.9,-1.54,-110.12,-11.63,82.37,-0.12,-1.6,-0.84,-105.37,4.62,83.0,-1.34,-0.49,0.07,-113.44,32.94,69.12,-0.2,-1.25,1.14,-92.19,1.12,83.56,0.27,-0.74,2.31,-24.19,-57.19,100.12,-0.77,1.61,2.28,-67.31,-105.75,120.19,-1.34,1.7,0.45,-42.62,-171.69,133.87,-3.31,2.86,-1.34,-93.37,-181.19,101.12,-0.78,0.58,-2.84,-38.31,-99.06,30.44,-0.21,1.55,-3.2,-23.0,-53.38,12.31,-0.65,0.81,-1.72,-19.06,15.81,-36.31,noInteraction
-1.1,2.43,-2.27,-95.0,-23.81,66.19,-1.87,1.84,-2.25,-110.94,-28.12,79.31,-1.04,0.74,-2.32,-117.75,-32.69,98.06,-0.63,0.9,-1.54,-110.12,-11.63,82.37,-0.12,-1.6,-0.84,-105.37,4.62,83.0,-1.34,-0.49,0.07,-113.44,32.94,69.12,-0.2,-1.25,1.14,-92.19,1.12,83.56,0.27,-0.74,2.31,-24.19,-57.19,100.12,-0.77,1.61,2.28,-67.31,-105.75,120.19,-1.34,1.7,0.45,-42.62,-171.69,133.87,-3.31,2.86,-1.34,-93.37,-181.19,101.12,-0.78,0.58,-2.84,-38.31,-99.06,30.44,-0.21,1.55,-3.2,-23.0,-53.38,12.31,-0.65,0.81,-1.72,-19.06,15.81,-36.31,-0.14,0.63,-2.77,-44.31,130.12,-65.06,noInteraction
-1.87,1.84,-2.25,-110.94,-28.12,79.31,-1.04,0.74,-2.32,-117.75,-32.69,98.06,-0.63,0.9,-1.54,-110.12,-11.63,82.37,-0.12,-1.6,-0.84,-105.37,4.62,83.0,-1.34,-0.49,0.07,-113.44,32.94,69.12,-0.2,-1.25,1.14,-92.19,1.12,83.56,0.27,-0.74,2.31,-24.19,-57.19,100.12,-0.77,1.61,2.28,-67.31,-105.75,120.19,-1.34,1.7,0.45,-42.62,-171.69,133.87,-3.31,2.86,-1.34,-93.37,-181.19,101.12,-0.78,0.58,-2.84,-38.31,-99.06,30.44,-0.21,1.55,-3.2,-23.0,-53.38,12.31,-0.65,0.81,-1.72,-19.06,15.81,-36.31,-0.14,0.63,-2.77,-44.31,130.12,-65.06,0.34,-2.64,-1.72,-66.81,139.56,-83.19,noInteraction
-1.04,0.74,-2.32,-117.75,-32.69,98.06,-0.63,0.9,-1.54,-110.12,-11.63,82.37,-0.12,-1.6,-0.84,-105.37,4.62,83.0,-1.34,-0.49,0.07,-113.44,32.94,69.12,-0.2,-1.25,1.14,-92.19,1.12,83.56,0.27,-0.74,2.31,-24.19,-57.19,100.12,-0.77,1.61,2.28,-67.31,-105.75,120.19,-1.34,1.7,0.45,-42.62,-171.69,133.87,-3.31,2.86,-1.34,-93.37,-181.19,101.12,-0.78,0.58,-2.84,-38.31,-99.06,30.44,-0.21,1.55,-3.2,-23.0,-53.38,12.31,-0.65,0.81,-1.72,-19.06,15.81,-36.31,-0.14,0.63,-2.77,-44.31,130.12,-65.06,0.34,-2.64,-1.72,-66.81,139.56,-83.19,-0.25,-4.58,1.31,-30.75,135.25,-81.56,noInteraction
-0.63,0.9,-1.54,-110.12,-11.63,82.37,-0.12,-1.6,-0.84,-105.37,4.62,83.0,-1.34,-0.49,0.07,-113.44,32.94,69.12,-0.2,-1.25,1.14,-92.19,1.12,83.56,0.27,-0.74,2.31,-24.19,-57.19,100.12,-0.77,1.61,2.28,-67.31,-105.75,120.19,-1.34,1.7,0.45,-42.62,-171.69,133.87,-3.31,2.86,-1.34,-93.37,-181.19,101.12,-0.78,0.58,-2.84,-38.31,-99.06,30.44,-0.21,1.55,-3.2,-23.0,-53.38,12.31,-0.65,0.81,-1.72,-19.06,15.81,-36.31,-0.14,0.63,-2.77,-44.31,130.12,-65.06,0.34,-2.64,-1.72,-66.81,139.56,-83.19,-0.25,-4.58,1.31,-30.75,135.25,-81.56,0.44,-0.84,5.1,30.94,13.81,-55.75,noInteraction
-0.12,-1.6,-0.84,-105.37,4.62,83.0,-1.34,-0.49,0.07,-113.44,32.94,69.12,-0.2,-1.25,1.14,-92.19,1.12,83.56,0.27,-0.74,2.31,-24.19,-57.19,100.12,-0.77,1.61,2.28,-67.31,-105.75,120.19,-1.34,1.7,0.45,-42.62,-171.69,133.87,-3.31,2.86,-1.34,-93.37,-181.19,101.12,-0.78,0.58,-2.84,-38.31,-99.06,30.44,-0.21,1.55,-3.2,-23.0,-53.38,12.31,-0.65,0.81,-1.72,-19.06,15.81,-36.31,-0.14,0.63,-2.77,-44.31,130.12,-65.06,0.34,-2.64,-1.72,-66.81,139.56,-83.19,-0.25,-4.58,1.31,-30.75,135.25,-81.56,0.44,-0.84,5.1,30.94,13.81,-55.75,1.08,2.34,4.12,-24.5,-79.56,-19.25,noInteraction
-1.34,-0.49,0.07,-113.44,32.94,69.12,-0.2,-1.25,1.14,-92.19,1.12,83.56,0.27,-0.74,2.31,-24.19,-57.19,100.12,-0.77,1.61,2.28,-67.31,-105.75,120.19,-1.34,1.7,0.45,-42.62,-171.69,133.87,-3.31,2.86,-1.34,-93.37,-181.19,101.12,-0.78,0.58,-2.84,-38.31,-99.06,30.44,-0.21,1.55,-3.2,-23.0,-53.38,12.31,-0.65,0.81,-1.72,-19.06,15.81,-36.31,-0.14,0.63,-2.77,-44.31,130.12,-65.06,0.34,-2.64,-1.72,-66.81,139.56,-83.19,-0.25,-4.58,1.31,-30.75,135.25,-81.56,0.44,-0.84,5.1,30.94,13.81,-55.75,1.08,2.34,4.12,-24.5,-79.56,-19.25,1.0,4.21,-0.72,-4.31,-123.5,29.12,noInteraction
-0.2,-1.25,1.14,-92.19,1.12,83.56,0.27,-0.74,2.31,-24.19,-57.19,100.12,-0.77,1.61,2.28,-67.31,-105.75,120.19,-1.34,1.7,0.45,-42.62,-171.69,133.87,-3.31,2.86,-1.34,-93.37,-181.19,101.12,-0.78,0.58,-2.84,-38.31,-99.06,30.44,-0.21,1.55,-3.2,-23.0,-53.38,12.31,-0.65,0.81,-1.72,-19.06,15.81,-36.31,-0.14,0.63,-2.77,-44.31,130.12,-65.06,0.34,-2.64,-1.72,-66.81,139.56,-83.19,-0.25,-4.58,1.31,-30.75,135.25,-81.56,0.44,-0.84,5.1,30.94,13.81,-55.75,1.08,2.34,4.12,-24.5,-79.56,-19.25,1.0,4.21,-0.72,-4.31,-123.5,29.12,-0.18,4.01,-1.23,19.37,-110.5,75.0,noInteraction
0.27,-0.74,2.31,-24.19,-57.19,100.12,-0.77,1.61,2.28,-67.31,-105.75,120.19,-1.34,1.7,0.45,-42.62,-171.69,133.87,-3.31,2.86,-1.34,-93.37,-181.19,101.12,-0.78,0.58,-2.84,-38.31,-99.06,30.44,-0.21,1.55,-3.2,-23.0,-53.38,12.31,-0.65,0.81,-1.72,-19.06,15.81,-36.31,-0.14,0.63,-2.77,-44.31,130.12,-65.06,0.34,-2.64,-1.72,-66.81,139.56,-83.19,-0.25,-4.58,1.31,-30.75,135.25,-81.56,0.44,-0.84,5.1,30.94,13.81,-55.75,1.08,2.34,4.12,-24.5,-79.56,-19.25,1.0,4.21,-0.72,-4.31,-123.5,29.12,-0.18,4.01,-1.23,19.37,-110.5,75.0,-1.31,1.78,0.55,37.38,-66.69,105.5,noInteraction
-0.77,1.61,2.28,-67.31,-105.75,120.19,-1.34,1.7,0.45,-42.62,-171.69,133.87,-3.31,2.86,-1.34,-93.37,-181.19,101.12,-0.78,0.58,-2.84,-38.31,-99.06,30.44,-0.21,1.55,-3.2,-23.0,-53.38,12.31,-0.65,0.81,-1.72,-19.06,15.81,-36.31,-0.14,0.63,-2.77,-44.31,130.12,-65.06,0.34,-2.64,-1.72,-66.81,139.56,-83.19,-0.25,-4.58,1.31,-30.75,135.25,-81.56,0.44,-0.84,5.1,30.94,13.81,-55.75,1.08,2.34,4.12,-24.5,-79.56,-19.25,1.0,4.21,-0.72,-4.31,-123.5,29.12,-0.18,4.01,-1.23,19.37,-110.5,75.0,-1.31,1.78,0.55,37.38,-66.69,105.5,-3.03,0.22,-0.62,26.87,-64.87,119.62,noInteraction
-1.34,1.7,0.45,-42.62,-171.69,133.87,-3.31,2.86,-1.34,-93.37,-181.19,101.12,-0.78,0.58,-2.84,-38.31,-99.06,30.44,-0.21,1.55,-3.2,-23.0,-53.38,12.31,-0.65,0.81,-1.72,-19.06,15.81,-36.31,-0.14,0.63,-2.77,-44.31,130.12,-65.06,0.34,-2.64,-1.72,-66.81,139.56,-83.19,-0.25,-4.58,1.31,-30.75,135.25,-81.56,0.44,-0.84,5.1,30.94,13.81,-55.75,1.08,2.34,4.12,-24.5,-79.56,-19.25,1.0,4.21,-0.72,-4.31,-123.5,29.12,-0.18,4.01,-1.23,19.37,-110.5,75.0,-1.31,1.78,0.55,37.38,-66.69,105.5,-3.03,0.22,-0.62,26.87,-64.87,119.62,-3.13,-0.7,-1.81,33.56,-23.12,104.63,noInteraction
-3.31,2.86,-1.34,-93.37,-181.19,101.12,-0.78,0.58,-2.84,-38.31,-99.06,30.44,-0.21,1.55,-3.2,-23.0,-53.38,12.31,-0.65,0.81,-1.72,-19.06,15.81,-36.31,-0.14,0.63,-2.77,-44.31,130.12,-65.06,0.34,-2.64,-1.72,-66.81,139.56,-83.19,-0.25,-4.58,1.31,-30.75,135.25,-81.56,0.44,-0.84,5.1,30.94,13.81,-55.75,1.08,2.34,4.12,-24.5,-79.56,-19.25,1.0,4.21,-0.72,-4.31,-123.5,29.12,-0.18,4.01,-1.23,19.37,-110.5,75.0,-1.31,1.78,0.55,37.38,-66.69,105.5,-3.03,0.22,-0.62,26.87,-64.87,119.62,-3.13,-0.7,-1.81,33.56,-23.12,104.63,-3.68,0.3,-2.51,38.25,56.13,70.0,noInteraction
-0.78,0.58,-2.84,-38.31,-99.06,30.44,-0.21,1.55,-3.2,-23.0,-53.38,12.31,-0.65,0.81,-1.72,-19.06,15.81,-36.31,-0.14,0.63,-2.77,-44.31,130.12,-65.06,0.34,-2.64,-1.72,-66.81,139.56,-83.19,-0.25,-4.58,1.31,-30.75,135.25,-81.56,0.44,-0.84,5.1,30.94,13.81,-55.75,1.08,2.34,4.12,-24.5,-79.56,-19.25,1.0,4.21,-0.72,-4.31,-123.5,29.12,-0.18,4.01,-1.23,19.37,-110.5,75.0,-1.31,1.78,0.55,37.38,-66.69,105.5,-3.03,0.22,-0.62,26.87,-64.87,119.62,-3.13,-0.7,-1.81,33.56,-23.12,104.63,-3.68,0.3,-2.51,38.25,56.13,70.0,-2.87,1.0,-2.4,45.25,110.0,57.19,noInteraction
-0.21,1.55,-3.2,-23.0,-53.38,12.31,-0.65,0.81,-1.72,-19.06,15.81,-36.31,-0.14,0.63,-2.77,-44.31,130.12,-65.06,0.34,-2.64,-1.72,-66.81,139.56,-83.19,-0.25,-4.58,1.31,-30.75,135.25,-81.56,0.44,-0.84,5.1,30.94,13.81,-55.75,1.08,2.34,4.12,-24.5,-79.56,-19.25,1.0,4.21,-0.72,-4.31,-123.5,29.12,-0.18,4.01,-1.23,19.37,-110.5,75.0,-1.31,1.78,0.55,37.38,-66.69,105.5,-3.03,0.22,-0.62,26.87,-64.87,119.62,-3.13,-0.7,-1.81,33.56,-23.12,104.63,-3.68,0.3,-2.51,38.25,56.13,70.0,-2.87,1.0,-2.4,45.25,110.0,57.19,-2.75,-0.36,-1.23,-28.87,173.56,27.44,noInteraction
-0.65,0.81,-1.72,-19.06,15.81,-36.31,-0.14,0.63,-2.77,-44.31,130.12,-65.06,0.34,-2.64,-1.72,-66.81,139.56,-83.19,-0.25,-4.58,1.31,-30.75,135.25,-81.56,0.44,-0.84,5.1,30.94,13.81,-55.75,1.08,2.34,4.12,-24.5,-79.56,-19.25,1.0,4.21,-0.72,-4.31,-123.5,29.12,-0.18,4.01,-1.23,19.37,-110.5,75.0,-1.31,1.78,0.55,37.38,-66.69,105.5,-3.03,0.22,-0.62,26.87,-64.87,119.62,-3.13,-0.7,-1.81,33.56,-23.12,104.63,-3.68,0.3,-2.51,38.25,56.13,70.0,-2.87,1.0,-2.4,45.25,110.0,57.19,-2.75,-0.36,-1.23,-28.87,173.56,27.44,-0.15,-2.68,2.58,-79.44,236.87,-11.19,noInteraction
-0.14,0.63,-2.77,-44.31,130.12,-65.06,0.34,-2.64,-1.72,-66.81,139.56,-83.19,-0.25,-4.58,1.31,-30.75,135.25,-81.56,0.44,-0.84,5.1,30.94,13.81,-55.75,1.08,2.34,4.12,-24.5,-79.56,-19.25,1.0,4.21,-0.72,-4.31,-123.5,29.12,-0.18,4.01,-1.23,19.37,-110.5,75.0,-1.31,1.78,0.55,37.38,-66.69,105.5,-3.03,0.22,-0.62,26.87,-64.87,119.62,-3.13,-0.7,-1.81,33.56,-23.12,104.63,-3.68,0.3,-2.51,38.25,56.13,70.0,-2.87,1.0,-2.4,45.25,110.0,57.19,-2.75,-0.36,-1.23,-28.87,173.56,27.44,-0.15,-2.68,2.58,-79.44,236.87,-11.19,-2.77,-0.7,7.21,-40.44,37.38,46.63,noInteraction
0.34,-2.64,-1.72,-66.81,139.56,-83.19,-0.25,-4.58,1.31,-30.75,135.25,-81.56,0.44,-0.84,5.1,30.94,13.81,-55.75,1.08,2.34,4.12,-24.5,-79.56,-19.25,1.0,4.21,-0.72,-4.31,-123.5,29.12,-0.18,4.01,-1.23,19.37,-110.5,75.0,-1.31,1.78,0.55,37.38,-66.69,105.5,-3.03,0.22,-0.62,26.87,-64.87,119.62,-3.13,-0.7,-1.81,33.56,-23.12,104.63,-3.68,0.3,-2.51,38.25,56.13,70.0,-2.87,1.0,-2.4,45.25,110.0,57.19,-2.75,-0.36,-1.23,-28.87,173.56,27.44,-0.15,-2.68,2.58,-79.44,236.87,-11.19,-2.77,-0.7,7.21,-40.44,37.38,46.63,2.32,-1.44,3.27,-35.56,-96.0,80.62,noInteraction
-0.25,-4.58,1.31,-30.75,135.25,-81.56,0.44,-0.84,5.1,30.94,13.81,-55.75,1.08,2.34,4.12,-24.5,-79.56,-19.25,1.0,4.21,-0.72,-4.31,-123.5,29.12,-0.18,4.01,-1.23,19.37,-110.5,75.0,-1.31,1.78,0.55,37.38,-66.69,105.5,-3.03,0.22,-0.62,26.87,-64.87,119.62,-3.13,-0.7,-1.81,33.56,-23.12,104.63,-3.68,0.3,-2.51,38.25,56.13,70.0,-2.87,1.0,-2.4,45.25,110.0,57.19,-2.75,-0.36,-1.23,-28.87,173.56,27.44,-0.15,-2.68,2.58,-79.44,236.87,-11.19,-2.77,-0.7,7.21,-40.44,37.38,46.63,2.32,-1.44,3.27,-35.56,-96.0,80.62,1.43,0.72,-1.11,8.13,-92.62,100.87,noInteraction
0.44,-0.84,5.1,30.94,13.81,-55.75,1.08,2.34,4.12,-24.5,-79.56,-19.25,1.0,4.21,-0.72,-4.31,-123.5,29.12,-0.18,4.01,-1.23,19.37,-110.5,75.0,-1.31,1.78,0.55,37.38,-66.69,105.5,-3.03,0.22,-0.62,26.87,-64.87,119.62,-3.13,-0.7,-1.81,33.56,-23.12,104.63,-3.68,0.3,-2.51,38.25,56.13,70.0,-2.87,1.0,-2.4,45.25,110.0,57.19,-2.75,-0.36,-1.23,-28.87,173.56,27.44,-0.15,-2.68,2.58,-79.44,236.87,-11.19,-2.77,-0.7,7.21,-40.44,37.38,46.63,2.32,-1.44,3.27,-35.56,-96.0,80.62,1.43,0.72,-1.11,8.13,-92.62,100.87,2.31,-0.37,-3.24,10.75,-38.69,119.13,noInteraction
